member_id,loan ,loan_amount,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
341816,1000,100000,1000,169.83,36 months,,7.37,A,A1,First State Bank of Uvalde,4 years,OWN,40000,Not Verified,n,Need funds to assist son with wedding expenses.,wedding,D's wedding expenses,788xx,TX,12.9,0,0,,,5,0,4055,46.6,19,f,117.64,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
342683,7500,750000,5500,593.7645346,36 months, ,11.34,C,C2,Hospital for Special Surgery,< 1 year,MORTGAGE,97000,Not Verified,n,"I will use the load proceeds to clear a credit card which has a balance of $7,776.55 and cancel the card.",credit_card,credit card consolidation,115xx,NY,17.15,0,1,35,106,10,1,29243,96.2,16,f,1014.23,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
345445,14000,1400000,14000,14000,36 months, ,16,D,D5,IMG,4 years,RENT,46800,Not Verified,n,"I hold two credit cards, one with Chase and the other BOA. Three months ago both banks increased my interest rates on the cards from fixed APR's of 11.5% & 12.8% to variable rates over 18%! Since then I have been steadily paying the balances off at a rate of about $500 a month.  I have been in steady employment for over five years with the same company. I have about $13k in credit card debt which is in excellent standing, never late and always pay more than the minimum. I also just paid off a new car loan for my wife's car (free and clear) and my own transport was bought outright a year ago with no debt outstanding.  I would like to reduce the APR on the $13k credit card debt I have and therefore be able to pay it off sooner.  > The credit card debt was mainly from paying for my daughters wedding in August 2008 and not from irresponsible spending. With the recent rate hikes from the banks it means I will have to carry this debt longer, but I would really like it paid and done with within 3-years.<br/>",credit_card,Reduce high APR on 2 CC's & Consolidate,334xx,FL,9.51,0,0,,,2,0,14401,92.9,6,f,3708.37,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
345673,7500,750000,7500,214.02,36 months, ,8,A,A3,JEK,7 years,MORTGAGE,45000,Not Verified,n,"Loan is for working capital for starting up a pawn shop.   20% of the United states population does not have a bank.  Lending and credit services are provided to individuals who do not have cash resources or access to credit to meet short term cash needs.The pawn shop will also provide services to people who are unable (or unwilling) to do business with commercial banks. Pawn shop will offer non-recourse loans collateralized by tangible personal property such as jewelry, consumer electronics, tools, sporting goods, musical instruments, etc.   An average loan is small, usually  $75-$100 at an interest rate of 15% per month (180 % APR) The pawn shop will hold the merchandise for  60-90 days, giving the borrower time to repay the loan amount plus interest. Statistically, 15-20% of pawn shops customers do not repay the loan, which allows the pawn shop to generate additional profit (In Addition To The Interest Charges) from the items resale. Since the loan amount is based on 30% of the items market value, defaulted loans can be one of the shops biggest profit generators. A typical loan at a pawn shop is for $75.00 and is secured by a household item worth $200.00. If the loan is not repaid within 30 days the pawn shop gets to keep the item. With the on line auction site E-Bay, disposition of unclaimed loan merchandise is quite easy and profitable.  Additional revenue soures for the ship are: Check cashing for people to cash checks who do not have a bank. Purchasing gold and jewelry outright from people (gold is trading at an all time high, which has a lot of people selling their old rings and jewelry). Providing other financial services such as money orders, money transfers, tax preparation, prepaid phone cards, etc.     For more information on modern day, professional managed pawn shops check out this link: http://www.cashamerica.com/casham.html",other,Pawn Shop,662xx,KS,7.17,0,1,,,14,0,9409,11.1,26,f,960.61,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
346954,3500,350000,3500,305.7000261,36 months, ,12.29,C,C5,State Street Corp.,10+ years,MORTGAGE,62000,Not Verified,n,request needed to pay for addition to current home.,home_improvement,Home addition,021xx,MA,26.74,0,6,,,6,0,9366,40.7,10,f,687.26,44.98790974,0,0,0,,INDIVIDUAL,,135th week,0,,,,0
347046,5000,500000,3125,0,36 months,BAT578944,8.63,A,A5,Indigo Delivery,8 years,RENT,31200,Not Verified,n,I need the money to pay off a loan I got from my parents. I want to finish that debt with them so they can invest in their own home projects.,debt_consolidation,Paying off debt,070xx,NJ,1.92,0,0,51,,13,0,814,3.8,15,f,408.11,0,0,0,0,,INDIVIDUAL,,126th week,0,,,,1
347401,2500,250000,2500,514.2593628,36 months,BAT578944,12.61,D,D1,County of Santa Barbara,2 years,RENT,57000,Not Verified,n,"I have a one particular credit card that is at 29.9 % . It has gone up periodically due to no particular reason. Paying only the minimum is what I have been doing ,but I would like to pay it off and get rid of it altogether. Due to raising gas prices, food, trying to raise 3 children ,money has been tight these past few years and this would help a great deal. ",credit_card,loan to pay off high interest card,934xx,CA,24.17,0,4,78,108,17,1,30734,83.6,37,f,515.4,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
347974,4000,400000,4000,328.1095244,36 months,BAT578944,11.34,C,C2,Emory University,1 year,RENT,30000,Not Verified,n,"I've been paying on 3 credit cards for 6-7 years now and they haven't budged because the APR is around %30. These credit cards are to Victoria's Secret ($1000), Best Buy ($1500), and Dell  ($1500). I would really love to pay off all these credit cards once and for all and be able to make a dent in my debt!  I have successfully paid off other credit cards  that didn't have as high of interest rates. I generally  used all these credit cards to live while I was in college taking unpaid internships. I have not had any need to use the credit cards since I graduated. The only time I was late on my payments in the past 3 years was when a tornado hit our house. I was distracted and forgot to pay a number of things that month.  I believe my credit score is between 675-700.",credit_card,Refinancing 7 year old credit card debt.,303xx,GA,8.32,0,3,24,,13,0,4255,30.8,20,f,742.89,29.99784436,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
348091,7500,750000,7500,818.745307,36 months,BAT578944,12.61,D,D1,Dept. of Homeland Security,5 years,RENT,34780,Verified,n,I need a loan to cover the negative equity of two vehicles that I am going to trade in on one. We have three vehicles and I am trying for a newer and more fuel efficient vehicle. The third vehicle is paid for. The total car payments right now are $715 monthly. A new single car payment will significantly lower the monthly payment freeing up money that will used to pay balances of other debts. Including this loan if I am able to get one.,debt_consolidation,Two For One,762xx,TX,17.8,1,0,22,,4,0,12893,76.7,31,f,1546.51,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
348646,4200,420000,4200,0,36 months, ,11.66,C,C3,Health Insurance,7 years,MORTGAGE,68500,Not Verified,n,I'm consolidating my debt in order to reduce it much faster.  I'm requesting this loan in order to consolidate 2 credit cards and 1 loan into 1 managable payment and much lower interest payment in order to pay them off.  The payment on this loan will be less than my current total payments that I will be consolidating.    Your help will get me off on a great start to reducing my debt permanantly!  Thank You so much for your help!,debt_consolidation,Consolidate High Interest Loan and CC's,120xx,NY,8.51,0,0,,,11,0,20487,94,32,f,481.18,0,0,0,0,,INDIVIDUAL,,61th week,0,,,,1
348721,7500,750000,7500,260.4061936,36 months,BAT578944,14.5,E,E2,Oracle,10+ years,MORTGAGE,109000,Not Verified,n,This loan will be used to pay off a credit card that currently has an interest rate over 25%!  It is really hard to get out of debt with an interest rate that high.,credit_card,Refinance 25% interest card,802xx,CO,21.84,0,2,39,,13,0,44098,92.3,26,f,1793.52,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
348831,7500,750000,7500,0,36 months, ,12.92,D,D2,estes express lines,7 years,MORTGAGE,50000,Not Verified,n,I want to start a home business with Herbalife International and this money will get me in and help with advertising. And other costs,other,home business,841xx,UT,17.54,3,1,6,,25,0,23401,35.8,45,f,721.81,0,0,0,0,,INDIVIDUAL,,43th week,0,,,,0
349215,7500,750000,7500,0,36 months,BAT578944,10.08,B,B3,Department of Aging/Adult Services,7 years,MORTGAGE,50000,Not Verified,n,"Dear Lenders:  I am in need of a loan of $7500 to pay off all my credit cards. As a 25 year old single parent of 1 daughter, I am trying to clean up my credit report to buy a new vehicle for us to get back and forth in. I will need a good interest rate and a low monthly payment. Being relieved of all the credit card debt will insure this as well as insure that my daughter and I will have decent transportation for the next 5 years. I have more than one business and transportation should be the least of my worries. I don't deserve a high interest rate. I would like to thank you for all your help and may God bless you and your family.   Yours Truly,   Charnel Rene Everly",debt_consolidation,Can You Help a Sister Out,923xx,CA,2.93,0,3,,,5,0,8453,77.6,17,f,999.22,0,172,1.73,0,,INDIVIDUAL,,96th week,0,,,,0
349217,2000,200000,2000,65.72,36 months,BAT578944,8.32,A,A4,TAC Automotive,< 1 year,RENT,42000,Not Verified,n,Purpose is to improve upon my residence both inside and out.,home_improvement,Cheshire,481xx,MI,0.29,0,2,,,2,0,305,8,2,f,266.78,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
349778,7500,750000,7500,0,36 months,,10.39,B,B4,,3 years,OWN,30000,Not Verified,n,"In honor of our 50th wedding anniversary, my wife and I are are planning on touring New England and Europe.  In our 50 wonderful years together we have never been able to take a true vacation and just enjoy the sights and history of where we came from.  I am retired, but currently have a wood working business to supplement my retirement check.  There is plenty of income and I have excellent credit.  Any and all help is much appreciated.",vacation,50th anniversary dream vacation,648xx,MO,10.24,1,1,7,,10,0,10444,14.1,20,f,887.92,44.99820631,0,0,0,,INDIVIDUAL,,74th week,0,,,,1
349799,7500,750000,7500,340.68,36 months,BAT2143459,8,A,A3,Cake and a Prayer,< 1 year,MORTGAGE,60000,Not Verified,n,"Cake and a Prayer(TM) is an online specialty provider of delectable cakes coupled with unique inspirational and spiritually uplifting gifts.  The website launched on May 1, 2008 just in time for Mother's Day and the response was tremendous (our only advertising was a single email campaign). I am looking for $25,000 (but I see the maximum has been lowered since I first heard about the site), to launch a PR and marketing campaign.  This campaign will consist of online marketing, vendor booths at religious, womens and wedding conferences, and a $1500 monthly retainer for a PR firm to get the word out.  Since only $7500 is available, our primary focus will be on the retention of a PR firm.  ",other,Finance PR and Marketing Campaign,606xx,IL,4.96,0,7,,,10,0,78935,26.2,34,f,960.69,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
350894,1200,120000,1200,250.59,36 months,BAT2143459,11.34,C,C2,Oregon Pacific Bank,3 years,MORTGAGE,18000,Not Verified,n,I have a Citicard with a $1500 balance that I would like to pay down.,credit_card,Pay down a credit card,974xx,OR,21.13,0,1,,,9,0,3918,72.6,9,f,221.29,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
350957,6500,650000,6500,0,36 months, ,11.34,C,C2,T and D Blacktop Sealing,8 years,OWN,24996,Not Verified,n,I'm looking for a loan so I can eliminate my high interest rate credit cards.,debt_consolidation,Credit Card,136xx,NY,11.23,0,3,,,14,0,2083,28.1,25,f,895.27,0,0,0,0,,INDIVIDUAL,,87th week,0,,,,1
351170,1500,150000,1500,358.73,36 months,BAT2143459,10.39,B,B4,Sunrise Telecommunications,< 1 year,MORTGAGE,7500,Not Verified,n,I would like to pay off a credit card bill in order to avoid hurting my credit score. I have two jobs this summer and will be able to repay the loan within the next two months.,credit_card,Attempting to keep credit score high,658xx,MO,4.96,0,1,,,2,0,1954,43.4,4,f,252.27,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
351648,7500,750000,7500,1251.501664,36 months,,13.55,D,D4,Brandy Electric,10+ years,MORTGAGE,55000,Not Verified,n,Loan needed for a kitchen remodel,home_improvement,6067 moonstone,640xx,MO,15.1,0,11,34,,14,0,17599,41.7,28,f,1668.99,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
351833,7500,750000,7500,0,36 months,BAT2143459,10.71,B,B5,Chase Paymentech,5 years,MORTGAGE,90000,Not Verified,n,I would like to pay off a high interest credit card to lower my rate of interest paid,credit_card,B of A,752xx,TX,13.57,0,1,38,,16,0,7957,26.4,28,f,912.42,0,0,0,0,,INDIVIDUAL,,78th week,0,,,,1
352134,5000,500000,5000,658.1388498,36 months,,13.24,D,D3,mcdonalds,6 years,RENT,51000,Verified,n,at this i will be  using the this loan to pay the irs in back taxes that i just found out about and need to be paid by july 2nd,other,personal,077xx,NJ,9.22,0,1,65,43,7,2,3024,65.7,13,f,1085.68,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
352688,4000,400000,4000,0,36 months,BAT3537993,12.61,D,D1,Wells Fargo Bank,1 year,RENT,22200,Verified,n,"I am requesting a loan because my fiance and I are trying to get a house, however with his credit we are having a hard time. Any help is greatly appreciated and we are very thankful! Thanks",debt_consolidation,Rudy and Trantte,871xx,NM,23.02,0,6,,,7,0,2740,21.1,12,f,644.84,0,0,0,0,,INDIVIDUAL,,87th week,0,,,,1
352905,7000,700000,7000,0,36 months,BAT3537993,11.34,C,C2,NORTH SUFFOLK MENTAL HEALTH,7 years,RENT,35000,Not Verified,n,I want to start a limousine busines{executive car services} I will require a sedan car that is only few yaers old. I have some money towards the purchase. the loan will be to boost the purchase and business set up. I will appreciate your help.,major_purchase,business loan,019xx,MA,5.69,0,0,39,,4,0,2745,40.4,6,f,1371.01,29.99802705,0,0,0,,INDIVIDUAL,,170th week,0,,,,1
352920,7500,750000,7500,0,36 months,BAT3537993,8.32,A,A4,civic stop,10+ years,OWN,30004,Not Verified,n,Going to build a screened in porch on house.,home_improvement,Home repair,703xx,LA,1.52,0,0,,,6,0,1304,9.7,8,f,379.73,0,0,0,0,,INDIVIDUAL,,35th week,0,,,,1
